x,y,color,condition
65,0,Bias 3,social
66,0,Bias 3,social
67,0,Bias 3,social
68,0,Bias 3,social
69,0,Bias 3,social
70,0,Bias 3,social
71,0,Bias 3,social
72,0,Bias 3,social
73,0,Bias 3,social
74,0,Bias 3,social
75,0,Bias 3,social
76,0,Bias 3,social
77,0,Bias 3,social
78,0,Bias 3,social
79,0,Bias 3,social
80,0,Bias 3,social
81,0,Bias 3,social
82,0,Bias 3,social
83,0,Bias 3,social
84,0,Bias 3,social
85,0,Bias 3,social
86,0,Bias 3,social
87,0,Bias 3,social
88,0.4,Bias 3,social
89,0,Bias 3,social
90,0.2,Bias 3,social
91,0,Bias 3,social
92,0,Bias 3,social
93,0,Bias 3,social
94,0,Bias 3,social
95,0,Bias 3,social
96,0,Bias 3,social
97,0,Bias 3,social
98,0,Bias 3,social
99,0,Bias 3,social
100,0,Bias 3,social
101,0,Bias 3,social
102,0,Bias 3,social
103,0,Bias 3,social
104,0,Bias 3,social
105,0,Bias 3,social
106,0,Bias 3,social
107,0,Bias 3,social
108,0,Bias 3,social
109,0,Bias 3,social
110,0,Bias 3,social
111,0,Bias 3,social
112,0,Bias 3,social
113,0,Bias 3,social
114,0,Bias 3,social
115,0,Bias 3,social
116,0.2,Bias 3,social
117,0.6,Bias 3,social
118,0.4,Bias 3,social
119,0,Bias 3,social
120,0.4,Bias 3,social
121,0.8,Bias 3,social
122,1.2,Bias 3,social
123,0.4,Bias 3,social
124,1.4000000000000001,Bias 3,social
125,1.4000000000000001,Bias 3,social
126,1.4000000000000001,Bias 3,social
127,0.6,Bias 3,social
128,1,Bias 3,social
129,1.2,Bias 3,social
130,1.4000000000000001,Bias 3,social
131,0.8,Bias 3,social
132,0.6,Bias 3,social
133,0.4,Bias 3,social
134,0.2,Bias 3,social
135,0.4,Bias 3,social
136,0.2,Bias 3,social
137,0.2,Bias 3,social
138,0,Bias 3,social
139,0,Bias 3,social
140,0,Bias 3,social
141,0,Bias 3,social
142,0,Bias 3,social
143,0,Bias 3,social
144,0,Bias 3,social
145,0.2,Bias 3,social
146,0.8,Bias 3,social
147,0.2,Bias 3,social
148,0,Bias 3,social
149,0,Bias 3,social
150,0.4,Bias 3,social
151,0.2,Bias 3,social
152,0,Bias 3,social
153,0.4,Bias 3,social
154,0.8,Bias 3,social
155,2,Bias 3,social
156,3.2,Bias 3,social
157,4.2,Bias 3,social
158,3.8,Bias 3,social
159,5.4,Bias 3,social
160,3.5999999999999996,Bias 3,social
161,3.4000000000000004,Bias 3,social
162,4.2,Bias 3,social
163,4.6,Bias 3,social
164,5.800000000000001,Bias 3,social
165,6,Bias 3,social
166,3.8,Bias 3,social
167,2.8000000000000003,Bias 3,social
168,3.2,Bias 3,social
169,1.6,Bias 3,social
170,1.4000000000000001,Bias 3,social
171,0.8,Bias 3,social
172,0.2,Bias 3,social
173,0,Bias 3,social
174,0,Bias 3,social
175,0,Bias 3,social
176,0,Bias 3,social
177,0,Bias 3,social
178,0,Bias 3,social
179,0.2,Bias 3,social
180,0,Bias 3,social
181,0,Bias 3,social
182,0,Bias 3,social
183,0,Bias 3,social
184,0,Bias 3,social
185,0,Bias 3,social
186,0,Bias 3,social
187,0,Bias 3,social
188,0,Bias 3,social
189,0,Bias 3,social
190,0,Bias 3,social
191,0,Bias 3,social
192,0,Bias 3,social
193,0,Bias 3,social
194,0.2,Bias 3,social
195,0,Bias 3,social
196,0.2,Bias 3,social
197,0,Bias 3,social
198,0,Bias 3,social
199,0,Bias 3,social
200,0,Bias 3,social
201,0,Bias 3,social
202,0,Bias 3,social
203,0,Bias 3,social
204,0,Bias 3,social
205,0,Bias 3,social
206,0,Bias 3,social
207,0,Bias 3,social
208,0,Bias 3,social
209,0,Bias 3,social
210,0,Bias 3,social
211,0,Bias 3,social
212,0,Bias 3,social
213,0,Bias 3,social
214,0,Bias 3,social
215,0,Bias 3,social
216,0,Bias 3,social
217,0,Bias 3,social
218,0,Bias 3,social
219,0,Bias 3,social
220,0,Bias 3,social
221,0,Bias 3,social
222,0,Bias 3,social
223,0,Bias 3,social
224,0,Bias 3,social
225,0,Bias 3,social
226,0,Bias 3,social
227,0,Bias 3,social
228,0.6,Bias 3,social
229,0.6,Bias 3,social
230,0,Bias 3,social
231,0,Bias 3,social
232,0,Bias 3,social
233,0,Bias 3,social
234,0,Bias 3,social
235,0,Bias 3,social
236,0,Bias 3,social
237,0,Bias 3,social
238,0.2,Bias 3,social
239,0.2,Bias 3,social
240,0,Bias 3,social
241,0,Bias 3,social
242,0,Bias 3,social
243,0.2,Bias 3,social
244,0.2,Bias 3,social
245,0.2,Bias 3,social
246,0.2,Bias 3,social
247,0,Bias 3,social
248,0,Bias 3,social
249,0,Bias 3,social
250,0,Bias 3,social
251,0,Bias 3,social
252,0,Bias 3,social
253,0,Bias 3,social
254,0,Bias 3,social
255,0,Bias 3,social
256,0.2,Bias 3,social
257,0.2,Bias 3,social
258,0,Bias 3,social
259,0,Bias 3,social
260,0,Bias 3,social
261,0,Bias 3,social
262,0,Bias 3,social
263,0,Bias 3,social
264,0,Bias 3,social
265,0,Bias 3,social
266,0,Bias 3,social
267,0,Bias 3,social
268,0,Bias 3,social
269,0,Bias 3,social
270,0,Bias 3,social
271,0,Bias 3,social
272,0,Bias 3,social
273,0,Bias 3,social
274,0,Bias 3,social
275,0,Bias 3,social
276,0,Bias 3,social
277,0,Bias 3,social
278,0,Bias 3,social
279,0,Bias 3,social
280,0,Bias 3,social
281,0,Bias 3,social
282,0,Bias 3,social
283,0,Bias 3,social
284,0,Bias 3,social
285,0,Bias 3,social
286,0,Bias 3,social
287,0,Bias 3,social
288,0,Bias 3,social
289,0,Bias 3,social
290,0.2,Bias 3,social
291,0.2,Bias 3,social
292,0.4,Bias 3,social
293,0,Bias 3,social
294,0,Bias 3,social
295,0,Bias 3,social
296,0,Bias 3,social
297,0,Bias 3,social
298,0.2,Bias 3,social
299,0,Bias 3,social
300,0,Bias 3,social
301,0,Bias 3,social
302,0,Bias 3,social
303,0.2,Bias 3,social
304,0,Bias 3,social
305,0,Bias 3,social
306,0,Bias 3,social
307,0.2,Bias 3,social
308,0,Bias 3,social
309,0,Bias 3,social
310,0,Bias 3,social
311,0,Bias 3,social
312,0,Bias 3,social
313,0,Bias 3,social
314,0,Bias 3,social
315,0,Bias 3,social
316,0,Bias 3,social
317,0,Bias 3,social
318,0,Bias 3,social
319,0.2,Bias 3,social
320,0.2,Bias 3,social
321,0.4,Bias 3,social
322,0,Bias 3,social
323,0,Bias 3,social
324,0,Bias 3,social
325,0,Bias 3,social
326,0.6,Bias 3,social
327,0,Bias 3,social
328,0,Bias 3,social
329,0,Bias 3,social
330,0,Bias 3,social
331,0,Bias 3,social
332,0,Bias 3,social
333,0,Bias 3,social
334,0,Bias 3,social
335,0.2,Bias 3,social
336,0.4,Bias 3,social
337,0.2,Bias 3,social
338,0,Bias 3,social
339,0,Bias 3,social
340,0,Bias 3,social
341,0,Bias 3,social
342,0,Bias 3,social
343,0,Bias 3,social
344,0,Bias 3,social
345,0,Bias 3,social
346,0,Bias 3,social
347,0.2,Bias 3,social
348,0.2,Bias 3,social
349,0,Bias 3,social
350,0,Bias 3,social
351,0,Bias 3,social
352,0,Bias 3,social
353,0,Bias 3,social
354,0,Bias 3,social
355,0,Bias 3,social
356,0,Bias 3,social
357,0,Bias 3,social
358,0,Bias 3,social
359,0,Bias 3,social
360,0,Bias 3,social
361,0,Bias 3,social
362,0,Bias 3,social
363,0,Bias 3,social
364,0,Bias 3,social
365,0,Bias 3,social
366,0,Bias 3,social
367,0,Bias 3,social
368,0,Bias 3,social
369,0,Bias 3,social
370,0,Bias 3,social
371,0,Bias 3,social
372,0,Bias 3,social
373,0,Bias 3,social
374,0,Bias 3,social
375,0,Bias 3,social
376,0,Bias 3,social
377,0,Bias 3,social
378,0,Bias 3,social
379,0,Bias 3,social
380,0,Bias 3,social
381,0,Bias 3,social
382,0.2,Bias 3,social
383,0,Bias 3,social
384,0,Bias 3,social
385,0,Bias 3,social
386,0,Bias 3,social
387,0,Bias 3,social
388,0,Bias 3,social
389,0.2,Bias 3,social
390,0,Bias 3,social
391,0,Bias 3,social
392,0,Bias 3,social
393,0,Bias 3,social
394,0,Bias 3,social
395,0.2,Bias 3,social
396,0.8,Bias 3,social
397,1.2,Bias 3,social
398,0.2,Bias 3,social
399,0,Bias 3,social
400,0,Bias 3,social
